,corpusid,paper-title,section-title,Sentence,Label,pdf-url
1117,231627885,COARSE-GRAINED DECOMPOSITION AND FINE-GRAINED INTERACTION FOR MULTI-HOP QUESTION ANSWERING,conclusion and future work,"in this paper, we propose a mutli-hop question answering model, that contains a coarse-grained decomposition strategy to divide a complex query into multiple single-hop simple queries and a fine- grained interaction strategy to better represent each word in the document and help the model find the sentences needed to answer the question.",ReSolved,https://arxiv.org/pdf/2101.05988v1.pdf
1118,231627885,COARSE-GRAINED DECOMPOSITION AND FINE-GRAINED INTERACTION FOR MULTI-HOP QUESTION ANSWERING,conclusion and future work,"in the experiments, we show that our models significantly and consistently outperform the baseline model.",ReSolved,https://arxiv.org/pdf/2101.05988v1.pdf
1119,246015349,Natural Language Deduction through Search over Statement Compositions,discussion and conclusion,"in this work, we propose a system that performs natural language reasoning through generative deduction and heuristic-guided search.",ReSolved,https://export.arxiv.org/pdf/2201.06028v2.pdf
1120,246015349,Natural Language Deduction through Search over Statement Compositions,limitations,"the baseline approach we consider in this work, end-to-end modeling of entailment tree generation, enjoys the convenience of simple inference and quadratic complexity.",ReSolved,https://export.arxiv.org/pdf/2201.06028v2.pdf
1121,246015349,Natural Language Deduction through Search over Statement Compositions,limitations,"however, the computational overhead of sequence-to-sequence models places a hard limit on the tree size and premise count that can be handled in the end-to-end setting; moreover, recent results call into question how well end-to-end transformers can generalize this type of reasoning (zhang et al., 2022).",Finding,https://export.arxiv.org/pdf/2201.06028v2.pdf
1122,246015349,Natural Language Deduction through Search over Statement Compositions,limitations,our structured approach allows arbitrarily large premise sets and step counts.,ReSolved,https://export.arxiv.org/pdf/2201.06028v2.pdf
1123,246015349,Natural Language Deduction through Search over Statement Compositions,limitations,"however, by discretizing the reasoning in the scsearch procedure, we do face a runtime theoretically exponential in proof size to do exhaustive search.",Finding,https://export.arxiv.org/pdf/2201.06028v2.pdf
1124,246015349,Natural Language Deduction through Search over Statement Compositions,limitations,"in practice, we limit our search to a finite horizon and find that this suffices to provide a practical wall clock runtime, never exceeding 5 seconds for any single example.",Neutral,https://export.arxiv.org/pdf/2201.06028v2.pdf
1125,246015349,Natural Language Deduction through Search over Statement Compositions,limitations,"future work on higher tree depths may have to reckon with the theoretical limitations of this procedure, possibly through the use of better heuristics.our experiments are conducted exclusively on english datasets.",Finding,https://export.arxiv.org/pdf/2201.06028v2.pdf
1126,246015349,Natural Language Deduction through Search over Statement Compositions,limitations,"while we hypothesize that our approach would work equally well for another language given a pretrained sequence-to-sequence model for that language with equivalent capacity, such models are not available universally across languages, representing an obstacle for transferring our results to languages beyond english.furthermore, the entailmentbank dataset on which we train and evaluate targets the elementary science domain, raising a question of domain specificity.",Finding,https://export.arxiv.org/pdf/2201.06028v2.pdf
1127,246015349,Natural Language Deduction through Search over Statement Compositions,limitations,"in future work, we plan to evaluate deduction models on additional datasets with different style, conceptual content, and types of reasoning in order to verify that the factored approach is equally applicable across diverse settings.",Finding,https://export.arxiv.org/pdf/2201.06028v2.pdf
1128,247647041,"Determination of Important Variables in Food Security Classification Using Random Forest 1 Eştürk, Ö. Gıda Güvencesi Düzeyi Sınıflandırılmasında Kullanılan Önemli Göstergelerin Random Forest Yöntemine Göre Belirlenmesi",conclusions,results indicated that seasonal apricot workers suffered from food insecurity.,ReSolved,https://dergipark.org.tr/tr/download/article-file/2139537
1129,247647041,"Determination of Important Variables in Food Security Classification Using Random Forest 1 Eştürk, Ö. Gıda Güvencesi Düzeyi Sınıflandırılmasında Kullanılan Önemli Göstergelerin Random Forest Yöntemine Göre Belirlenmesi",conclusions,food security was largely dependent on the purchasing power of food.,ReSolved,https://dergipark.org.tr/tr/download/article-file/2139537
1130,247647041,"Determination of Important Variables in Food Security Classification Using Random Forest 1 Eştürk, Ö. Gıda Güvencesi Düzeyi Sınıflandırılmasında Kullanılan Önemli Göstergelerin Random Forest Yöntemine Göre Belirlenmesi",conclusions,the auc value of the rf classification model (0.846) indicated its utility in the detection of the driving forces and causation patterns behind household food (in)security of the seasonal agricultural workers in turkey and in the world.,ReSolved,https://dergipark.org.tr/tr/download/article-file/2139537
1131,247647041,"Determination of Important Variables in Food Security Classification Using Random Forest 1 Eştürk, Ö. Gıda Güvencesi Düzeyi Sınıflandırılmasında Kullanılan Önemli Göstergelerin Random Forest Yöntemine Göre Belirlenmesi",conclusions,the findings of this study showed how the families of agricultural workers perceiving food security and necessity of developing different intervention strategies for different populations.,ReSolved,https://dergipark.org.tr/tr/download/article-file/2139537
1132,252918165,Learning Instructions with Unlabeled Data for Zero-Shot Cross-Task Generalization,conclusion and future work,"in this work, we investigate performing it with unlabeled data for zero-shot cross-task generalization.",ReSolved,https://www.aclanthology.org/2022.emnlp-main.105.pdf
1133,252918165,Learning Instructions with Unlabeled Data for Zero-Shot Cross-Task Generalization,conclusion and future work,"we first empirically find that the it performance is largely restricted by the number of distinct tasks, instructions, and training samples in data-scarce tasks.",Finding,https://www.aclanthology.org/2022.emnlp-main.105.pdf
1134,252918165,Learning Instructions with Unlabeled Data for Zero-Shot Cross-Task Generalization,conclusion and future work,"then, we propose udit to take better advantage of the instructions by constructing pseudo-labeled data from the unlabeled plain texts.",ReSolved,https://www.aclanthology.org/2022.emnlp-main.105.pdf
1135,252918165,Learning Instructions with Unlabeled Data for Zero-Shot Cross-Task Generalization,conclusion and future work,"through udit, it is possible to perform it with unlabeled data when there are few or no humanannotated samples, which offers a better way to incorporate unlabeled data compared with other approaches.",ReSolved,https://www.aclanthology.org/2022.emnlp-main.105.pdf
1136,252918165,Learning Instructions with Unlabeled Data for Zero-Shot Cross-Task Generalization,conclusion and future work,"through comprehensive analysis, we find that the domain diversity and the matching between the pseudo-labeled data and corresponding instructions are essential for udit.",ReSolved,https://www.aclanthology.org/2022.emnlp-main.105.pdf
1137,252918165,Learning Instructions with Unlabeled Data for Zero-Shot Cross-Task Generalization,conclusion and future work,"in contrast, noises in individual task clusters and colossal data amount are less influential.",Neutral,https://www.aclanthology.org/2022.emnlp-main.105.pdf
